sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC,strategy_PFLO_NDC2,strategy_PFLO_NZ,year
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2021
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2022
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2023
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2024
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2025
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2026
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2027
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.02173891304347826,0.04347782608695652,0.04347782608695652,2028
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.04347782608695652,0.08695565217391305,0.08695565217391305,2029
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.06521673913043478,0.13043347826086957,0.13043347826086957,2030
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.08695565217391305,0.1739113043478261,0.1739113043478261,2031
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.1086945652173913,0.2173891304347826,0.2173891304347826,2032
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.13043347826086957,0.26086695652173914,0.26086695652173914,2033
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.15217239130434784,0.3043447826086957,0.3043447826086957,2034
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.1739113043478261,0.3478226086956522,0.3478226086956522,2035
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.19565021739130437,0.39130043478260873,0.39130043478260873,2036
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.2173891304347826,0.4347782608695652,0.4347782608695652,2037
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.2391280434782609,0.4782560869565218,0.4782560869565218,2038
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.26086695652173914,0.5217339130434783,0.5217339130434783,2039
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.2826058695652174,0.5652117391304348,0.5652117391304348,2040
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.3043447826086957,0.6086895652173914,0.6086895652173914,2041
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.32608369565217393,0.6521673913043479,0.6521673913043479,2042
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.3478226086956522,0.6956452173913044,0.6956452173913044,2043
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.3695615217391304,0.7391230434782609,0.7391230434782609,2044
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.39130043478260873,0.7826008695652175,0.7826008695652175,2045
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.413039347826087,0.826078695652174,0.826078695652174,2046
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.4347782608695652,0.8695565217391305,0.8695565217391305,2047
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.4565171739130435,0.913034347826087,0.913034347826087,2048
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.4782560869565218,0.9565121739130436,0.9565121739130436,2049
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.499995,0.99999,0.99999,2050
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2015
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2016
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2017
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2018
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2019
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2020
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2021
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2022
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2023
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2024
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2025
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2026
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0,0.0,0.0,2027
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.004347826086956522,0.008695652173913044,0.008695652173913044,2028
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.008695652173913044,0.017391304347826087,0.017391304347826087,2029
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.013043478260869566,0.026086956521739132,0.026086956521739132,2030
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.017391304347826087,0.034782608695652174,0.034782608695652174,2031
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.021739130434782608,0.043478260869565216,0.043478260869565216,2032
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.026086956521739132,0.052173913043478265,0.052173913043478265,2033
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.030434782608695657,0.060869565217391314,0.060869565217391314,2034
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.034782608695652174,0.06956521739130435,0.06956521739130435,2035
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.0391304347826087,0.0782608695652174,0.0782608695652174,2036
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.043478260869565216,0.08695652173913043,0.08695652173913043,2037
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.04782608695652174,0.09565217391304348,0.09565217391304348,2038
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.052173913043478265,0.10434782608695653,0.10434782608695653,2039
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,12,0.0,0.05652173913043478,0.11304347826086956,0.11304347826086956,2040
